rank,expanded_case_id,dataset,question_id,method,method_label,figure_path,image_name,image_path,prompt,ground_truth,prediction,layer2_raw_selected_patch_count,layer2_unique_patch_count,layer6_raw_selected_patch_count,layer6_unique_patch_count,layer15_raw_selected_patch_count,layer15_unique_patch_count,visualization_note
189,GQA_09964744,gqa,09964744,threshold,Threshold-Fixed-64,outputs/stage7/figures/0189_GQA_09964744_threshold_sparsevlm_style.png,2414646.jpg,data/kaggle_datasets/GQA/images/2414646.jpg,Is the clock in the bottom part or in the top of the photo?,top,Top,66,66,24,24,12,12,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
190,GQA_09964907,gqa,09964907,sparse,SparseVLM-Original-64,outputs/stage7/figures/0190_GQA_09964907_sparse_sparsevlm_style.png,2414646.jpg,data/kaggle_datasets/GQA/images/2414646.jpg,"In which part of the image is the remote, the top or the bottom?",top,Bottom,66,66,28,28,15,15,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
190,GQA_09964907,gqa,09964907,ours,Ours-64,outputs/stage7/figures/0190_GQA_09964907_ours_sparsevlm_style.png,2414646.jpg,data/kaggle_datasets/GQA/images/2414646.jpg,"In which part of the image is the remote, the top or the bottom?",top,Top,66,66,28,28,15,15,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
190,GQA_09964907,gqa,09964907,threshold,Threshold-Fixed-64,outputs/stage7/figures/0190_GQA_09964907_threshold_sparsevlm_style.png,2414646.jpg,data/kaggle_datasets/GQA/images/2414646.jpg,"In which part of the image is the remote, the top or the bottom?",top,Top,66,66,29,29,16,16,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
192,GQA_13376836,gqa,13376836,sparse,SparseVLM-Original-64,outputs/stage7/figures/0192_GQA_13376836_sparse_sparsevlm_style.png,2322673.jpg,data/kaggle_datasets/GQA/images/2322673.jpg,What do you think is pulled by the white animal?,carriage,Cart,66,66,27,27,14,14,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
192,GQA_13376836,gqa,13376836,ours,Ours-64,outputs/stage7/figures/0192_GQA_13376836_ours_sparsevlm_style.png,2322673.jpg,data/kaggle_datasets/GQA/images/2322673.jpg,What do you think is pulled by the white animal?,carriage,Carriage,66,66,24,24,16,16,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
192,GQA_13376836,gqa,13376836,threshold,Threshold-Fixed-64,outputs/stage7/figures/0192_GQA_13376836_threshold_sparsevlm_style.png,2322673.jpg,data/kaggle_datasets/GQA/images/2322673.jpg,What do you think is pulled by the white animal?,carriage,Carriage,66,66,25,25,15,15,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
194,GQA_14889532,gqa,14889532,sparse,SparseVLM-Original-64,outputs/stage7/figures/0194_GQA_14889532_sparse_sparsevlm_style.png,2374981.jpg,data/kaggle_datasets/GQA/images/2374981.jpg,What is the color of the door the sticker is on?,white,Blue,66,66,26,26,15,15,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
194,GQA_14889532,gqa,14889532,ours,Ours-64,outputs/stage7/figures/0194_GQA_14889532_ours_sparsevlm_style.png,2374981.jpg,data/kaggle_datasets/GQA/images/2374981.jpg,What is the color of the door the sticker is on?,white,White,66,66,25,25,15,15,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
194,GQA_14889532,gqa,14889532,threshold,Threshold-Fixed-64,outputs/stage7/figures/0194_GQA_14889532_threshold_sparsevlm_style.png,2374981.jpg,data/kaggle_datasets/GQA/images/2374981.jpg,What is the color of the door the sticker is on?,white,White,66,66,28,28,16,16,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
196,GQA_05425412,gqa,05425412,sparse,SparseVLM-Original-64,outputs/stage7/figures/0196_GQA_05425412_sparse_sparsevlm_style.png,2354950.jpg,data/kaggle_datasets/GQA/images/2354950.jpg,What is the color of the tiles?,green,Brown,66,66,30,30,17,17,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
196,GQA_05425412,gqa,05425412,ours,Ours-64,outputs/stage7/figures/0196_GQA_05425412_ours_sparsevlm_style.png,2354950.jpg,data/kaggle_datasets/GQA/images/2354950.jpg,What is the color of the tiles?,green,Green,66,66,28,28,16,16,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
196,GQA_05425412,gqa,05425412,threshold,Threshold-Fixed-64,outputs/stage7/figures/0196_GQA_05425412_threshold_sparsevlm_style.png,2354950.jpg,data/kaggle_datasets/GQA/images/2354950.jpg,What is the color of the tiles?,green,Green,66,66,29,29,17,17,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
197,GQA_07613830,gqa,07613830,sparse,SparseVLM-Original-64,outputs/stage7/figures/0197_GQA_07613830_sparse_sparsevlm_style.png,2413817.jpg,data/kaggle_datasets/GQA/images/2413817.jpg,Do the house and the sign have a different colors?,yes,No,66,66,30,30,17,17,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
197,GQA_07613830,gqa,07613830,ours,Ours-64,outputs/stage7/figures/0197_GQA_07613830_ours_sparsevlm_style.png,2413817.jpg,data/kaggle_datasets/GQA/images/2413817.jpg,Do the house and the sign have a different colors?,yes,Yes,66,66,29,29,16,16,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
197,GQA_07613830,gqa,07613830,threshold,Threshold-Fixed-64,outputs/stage7/figures/0197_GQA_07613830_threshold_sparsevlm_style.png,2413817.jpg,data/kaggle_datasets/GQA/images/2413817.jpg,Do the house and the sign have a different colors?,yes,Yes,66,66,30,30,17,17,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
198,GQA_08258647,gqa,08258647,sparse,SparseVLM-Original-64,outputs/stage7/figures/0198_GQA_08258647_sparse_sparsevlm_style.png,2414210.jpg,data/kaggle_datasets/GQA/images/2414210.jpg,Does the happy person wear a jacket?,yes,No,66,66,30,30,17,17,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
198,GQA_08258647,gqa,08258647,ours,Ours-64,outputs/stage7/figures/0198_GQA_08258647_ours_sparsevlm_style.png,2414210.jpg,data/kaggle_datasets/GQA/images/2414210.jpg,Does the happy person wear a jacket?,yes,Yes,66,66,29,29,16,16,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
198,GQA_08258647,gqa,08258647,threshold,Threshold-Fixed-64,outputs/stage7/figures/0198_GQA_08258647_threshold_sparsevlm_style.png,2414210.jpg,data/kaggle_datasets/GQA/images/2414210.jpg,Does the happy person wear a jacket?,yes,Yes,66,66,30,30,17,17,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
200,GQA_16319797,gqa,16319797,sparse,SparseVLM-Original-64,outputs/stage7/figures/0200_GQA_16319797_sparse_sparsevlm_style.png,2401477.jpg,data/kaggle_datasets/GQA/images/2401477.jpg,What kind of clothing is yellow?,sweater,Shirt,66,66,25,25,16,16,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
200,GQA_16319797,gqa,16319797,ours,Ours-64,outputs/stage7/figures/0200_GQA_16319797_ours_sparsevlm_style.png,2401477.jpg,data/kaggle_datasets/GQA/images/2401477.jpg,What kind of clothing is yellow?,sweater,Sweater,66,66,25,25,17,17,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
200,GQA_16319797,gqa,16319797,threshold,Threshold-Fixed-64,outputs/stage7/figures/0200_GQA_16319797_threshold_sparsevlm_style.png,2401477.jpg,data/kaggle_datasets/GQA/images/2401477.jpg,What kind of clothing is yellow?,sweater,Sweater,66,66,25,25,16,16,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
204,GQA_19225511,gqa,19225511,sparse,SparseVLM-Original-64,outputs/stage7/figures/0204_GQA_19225511_sparse_sparsevlm_style.png,2342134.jpg,data/kaggle_datasets/GQA/images/2342134.jpg,Do you see refrigerators in the scene?,yes,No,66,66,29,29,16,16,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
204,GQA_19225511,gqa,19225511,ours,Ours-64,outputs/stage7/figures/0204_GQA_19225511_ours_sparsevlm_style.png,2342134.jpg,data/kaggle_datasets/GQA/images/2342134.jpg,Do you see refrigerators in the scene?,yes,Yes,66,66,28,28,17,17,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
204,GQA_19225511,gqa,19225511,threshold,Threshold-Fixed-64,outputs/stage7/figures/0204_GQA_19225511_threshold_sparsevlm_style.png,2342134.jpg,data/kaggle_datasets/GQA/images/2342134.jpg,Do you see refrigerators in the scene?,yes,Yes,66,66,28,28,17,17,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
207,GQA_07733683,gqa,07733683,sparse,SparseVLM-Original-64,outputs/stage7/figures/0207_GQA_07733683_sparse_sparsevlm_style.png,2329137.jpg,data/kaggle_datasets/GQA/images/2329137.jpg,Is the green lettuce on the sandwich?,yes,No,66,66,24,24,15,15,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
207,GQA_07733683,gqa,07733683,ours,Ours-64,outputs/stage7/figures/0207_GQA_07733683_ours_sparsevlm_style.png,2329137.jpg,data/kaggle_datasets/GQA/images/2329137.jpg,Is the green lettuce on the sandwich?,yes,Yes,66,66,25,25,14,14,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
207,GQA_07733683,gqa,07733683,threshold,Threshold-Fixed-64,outputs/stage7/figures/0207_GQA_07733683_threshold_sparsevlm_style.png,2329137.jpg,data/kaggle_datasets/GQA/images/2329137.jpg,Is the green lettuce on the sandwich?,yes,Yes,66,66,23,23,12,12,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
212,GQA_021025835,gqa,021025835,sparse,SparseVLM-Original-64,outputs/stage7/figures/0212_GQA_021025835_sparse_sparsevlm_style.png,2364729.jpg,data/kaggle_datasets/GQA/images/2364729.jpg,Are there any cabinets to the right of the fridge?,yes,No,66,66,26,26,15,15,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
212,GQA_021025835,gqa,021025835,ours,Ours-64,outputs/stage7/figures/0212_GQA_021025835_ours_sparsevlm_style.png,2364729.jpg,data/kaggle_datasets/GQA/images/2364729.jpg,Are there any cabinets to the right of the fridge?,yes,Yes,66,66,27,27,17,17,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
212,GQA_021025835,gqa,021025835,threshold,Threshold-Fixed-64,outputs/stage7/figures/0212_GQA_021025835_threshold_sparsevlm_style.png,2364729.jpg,data/kaggle_datasets/GQA/images/2364729.jpg,Are there any cabinets to the right of the fridge?,yes,Yes,66,66,28,28,16,16,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
215,GQA_12252856,gqa,12252856,sparse,SparseVLM-Original-64,outputs/stage7/figures/0215_GQA_12252856_sparse_sparsevlm_style.png,2405244.jpg,data/kaggle_datasets/GQA/images/2405244.jpg,What is the train on?,platform,Tracks,66,66,27,27,17,17,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
215,GQA_12252856,gqa,12252856,ours,Ours-64,outputs/stage7/figures/0215_GQA_12252856_ours_sparsevlm_style.png,2405244.jpg,data/kaggle_datasets/GQA/images/2405244.jpg,What is the train on?,platform,Platform,66,66,24,24,15,15,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
215,GQA_12252856,gqa,12252856,threshold,Threshold-Fixed-64,outputs/stage7/figures/0215_GQA_12252856_threshold_sparsevlm_style.png,2405244.jpg,data/kaggle_datasets/GQA/images/2405244.jpg,What is the train on?,platform,Platform,66,66,27,27,17,17,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
218,GQA_00882837,gqa,00882837,sparse,SparseVLM-Original-64,outputs/stage7/figures/0218_GQA_00882837_sparse_sparsevlm_style.png,2355234.jpg,data/kaggle_datasets/GQA/images/2355234.jpg,Are there any pillows to the left of the sofa that is in front of the lamp?,yes,No,66,66,29,29,16,16,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
218,GQA_00882837,gqa,00882837,ours,Ours-64,outputs/stage7/figures/0218_GQA_00882837_ours_sparsevlm_style.png,2355234.jpg,data/kaggle_datasets/GQA/images/2355234.jpg,Are there any pillows to the left of the sofa that is in front of the lamp?,yes,Yes,66,66,24,24,15,15,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
218,GQA_00882837,gqa,00882837,threshold,Threshold-Fixed-64,outputs/stage7/figures/0218_GQA_00882837_threshold_sparsevlm_style.png,2355234.jpg,data/kaggle_datasets/GQA/images/2355234.jpg,Are there any pillows to the left of the sofa that is in front of the lamp?,yes,Yes,66,66,28,28,16,16,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
219,GQA_02395704,gqa,02395704,sparse,SparseVLM-Original-64,outputs/stage7/figures/0219_GQA_02395704_sparse_sparsevlm_style.png,2369810.jpg,data/kaggle_datasets/GQA/images/2369810.jpg,Are the yellow chairs on the right or on the left side?,left,Right,66,66,28,28,15,15,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
219,GQA_02395704,gqa,02395704,ours,Ours-64,outputs/stage7/figures/0219_GQA_02395704_ours_sparsevlm_style.png,2369810.jpg,data/kaggle_datasets/GQA/images/2369810.jpg,Are the yellow chairs on the right or on the left side?,left,Left,66,66,28,28,16,16,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
219,GQA_02395704,gqa,02395704,threshold,Threshold-Fixed-64,outputs/stage7/figures/0219_GQA_02395704_threshold_sparsevlm_style.png,2369810.jpg,data/kaggle_datasets/GQA/images/2369810.jpg,Are the yellow chairs on the right or on the left side?,left,Left,66,66,26,26,13,13,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
221,GQA_06699178,gqa,06699178,sparse,SparseVLM-Original-64,outputs/stage7/figures/0221_GQA_06699178_sparse_sparsevlm_style.png,1670.jpg,data/kaggle_datasets/GQA/images/1670.jpg,Is the computer desk beige or black?,beige,Black,66,66,27,27,15,15,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
221,GQA_06699178,gqa,06699178,ours,Ours-64,outputs/stage7/figures/0221_GQA_06699178_ours_sparsevlm_style.png,1670.jpg,data/kaggle_datasets/GQA/images/1670.jpg,Is the computer desk beige or black?,beige,Beige,66,66,25,25,16,16,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
221,GQA_06699178,gqa,06699178,threshold,Threshold-Fixed-64,outputs/stage7/figures/0221_GQA_06699178_threshold_sparsevlm_style.png,1670.jpg,data/kaggle_datasets/GQA/images/1670.jpg,Is the computer desk beige or black?,beige,Beige,66,66,27,27,16,16,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
222,GQA_10595290,gqa,10595290,sparse,SparseVLM-Original-64,outputs/stage7/figures/0222_GQA_10595290_sparse_sparsevlm_style.png,2404396.jpg,data/kaggle_datasets/GQA/images/2404396.jpg,The trees are where?,yard,Field,66,66,27,27,16,16,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
222,GQA_10595290,gqa,10595290,ours,Ours-64,outputs/stage7/figures/0222_GQA_10595290_ours_sparsevlm_style.png,2404396.jpg,data/kaggle_datasets/GQA/images/2404396.jpg,The trees are where?,yard,Yard,66,66,26,26,15,15,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
222,GQA_10595290,gqa,10595290,threshold,Threshold-Fixed-64,outputs/stage7/figures/0222_GQA_10595290_threshold_sparsevlm_style.png,2404396.jpg,data/kaggle_datasets/GQA/images/2404396.jpg,The trees are where?,yard,Yard,66,66,26,26,15,15,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
224,GQA_12278128,gqa,12278128,sparse,SparseVLM-Original-64,outputs/stage7/figures/0224_GQA_12278128_sparse_sparsevlm_style.png,2405744.jpg,data/kaggle_datasets/GQA/images/2405744.jpg,Is the helmet on the left side?,yes,No,66,66,28,28,15,15,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
224,GQA_12278128,gqa,12278128,ours,Ours-64,outputs/stage7/figures/0224_GQA_12278128_ours_sparsevlm_style.png,2405744.jpg,data/kaggle_datasets/GQA/images/2405744.jpg,Is the helmet on the left side?,yes,Yes,66,66,28,28,16,16,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
224,GQA_12278128,gqa,12278128,threshold,Threshold-Fixed-64,outputs/stage7/figures/0224_GQA_12278128_threshold_sparsevlm_style.png,2405744.jpg,data/kaggle_datasets/GQA/images/2405744.jpg,Is the helmet on the left side?,yes,Yes,66,66,29,29,15,15,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
226,GQA_1297276,gqa,1297276,sparse,SparseVLM-Original-64,outputs/stage7/figures/0226_GQA_1297276_sparse_sparsevlm_style.png,2385826.jpg,data/kaggle_datasets/GQA/images/2385826.jpg,What is the black piece of clothing?,coat,Hat,66,66,24,24,15,15,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
226,GQA_1297276,gqa,1297276,ours,Ours-64,outputs/stage7/figures/0226_GQA_1297276_ours_sparsevlm_style.png,2385826.jpg,data/kaggle_datasets/GQA/images/2385826.jpg,What is the black piece of clothing?,coat,Coat,66,66,25,25,16,16,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
226,GQA_1297276,gqa,1297276,threshold,Threshold-Fixed-64,outputs/stage7/figures/0226_GQA_1297276_threshold_sparsevlm_style.png,2385826.jpg,data/kaggle_datasets/GQA/images/2385826.jpg,What is the black piece of clothing?,coat,Coat,66,66,23,23,13,13,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
227,GQA_13168629,gqa,13168629,sparse,SparseVLM-Original-64,outputs/stage7/figures/0227_GQA_13168629_sparse_sparsevlm_style.png,2316612.jpg,data/kaggle_datasets/GQA/images/2316612.jpg,On which side is the cheese?,right,Left,66,66,26,26,16,16,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
227,GQA_13168629,gqa,13168629,ours,Ours-64,outputs/stage7/figures/0227_GQA_13168629_ours_sparsevlm_style.png,2316612.jpg,data/kaggle_datasets/GQA/images/2316612.jpg,On which side is the cheese?,right,Right,66,66,25,25,15,15,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
227,GQA_13168629,gqa,13168629,threshold,Threshold-Fixed-64,outputs/stage7/figures/0227_GQA_13168629_threshold_sparsevlm_style.png,2316612.jpg,data/kaggle_datasets/GQA/images/2316612.jpg,On which side is the cheese?,right,Right,66,66,26,26,15,15,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
228,GQA_13834667,gqa,13834667,sparse,SparseVLM-Original-64,outputs/stage7/figures/0228_GQA_13834667_sparse_sparsevlm_style.png,2398554.jpg,data/kaggle_datasets/GQA/images/2398554.jpg,What is in front of the vehicle that is to the right of the police officer?,bus,Motorcycle,66,66,28,28,16,16,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
228,GQA_13834667,gqa,13834667,ours,Ours-64,outputs/stage7/figures/0228_GQA_13834667_ours_sparsevlm_style.png,2398554.jpg,data/kaggle_datasets/GQA/images/2398554.jpg,What is in front of the vehicle that is to the right of the police officer?,bus,Bus,66,66,26,26,15,15,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
228,GQA_13834667,gqa,13834667,threshold,Threshold-Fixed-64,outputs/stage7/figures/0228_GQA_13834667_threshold_sparsevlm_style.png,2398554.jpg,data/kaggle_datasets/GQA/images/2398554.jpg,What is in front of the vehicle that is to the right of the police officer?,bus,Bus,66,66,27,27,17,17,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
230,GQA_15290680,gqa,15290680,sparse,SparseVLM-Original-64,outputs/stage7/figures/0230_GQA_15290680_sparse_sparsevlm_style.png,2373462.jpg,data/kaggle_datasets/GQA/images/2373462.jpg,On which side of the photo is the cat?,right,Left,66,66,25,25,15,15,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
230,GQA_15290680,gqa,15290680,ours,Ours-64,outputs/stage7/figures/0230_GQA_15290680_ours_sparsevlm_style.png,2373462.jpg,data/kaggle_datasets/GQA/images/2373462.jpg,On which side of the photo is the cat?,right,Right,66,66,28,28,16,16,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
230,GQA_15290680,gqa,15290680,threshold,Threshold-Fixed-64,outputs/stage7/figures/0230_GQA_15290680_threshold_sparsevlm_style.png,2373462.jpg,data/kaggle_datasets/GQA/images/2373462.jpg,On which side of the photo is the cat?,right,Right,66,66,28,28,16,16,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
238,GQA_0479775,gqa,0479775,sparse,SparseVLM-Original-64,outputs/stage7/figures/0238_GQA_0479775_sparse_sparsevlm_style.png,2401325.jpg,data/kaggle_datasets/GQA/images/2401325.jpg,What color is the dry road?,gray,Black,66,66,25,25,16,16,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
238,GQA_0479775,gqa,0479775,ours,Ours-64,outputs/stage7/figures/0238_GQA_0479775_ours_sparsevlm_style.png,2401325.jpg,data/kaggle_datasets/GQA/images/2401325.jpg,What color is the dry road?,gray,Gray,66,66,23,23,14,14,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
238,GQA_0479775,gqa,0479775,threshold,Threshold-Fixed-64,outputs/stage7/figures/0238_GQA_0479775_threshold_sparsevlm_style.png,2401325.jpg,data/kaggle_datasets/GQA/images/2401325.jpg,What color is the dry road?,gray,Gray,66,66,27,27,16,16,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
243,GQA_13414037,gqa,13414037,sparse,SparseVLM-Original-64,outputs/stage7/figures/0243_GQA_13414037_sparse_sparsevlm_style.png,2412198.jpg,data/kaggle_datasets/GQA/images/2412198.jpg,Who wears a shirt?,woman,Player,66,66,28,28,14,14,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
243,GQA_13414037,gqa,13414037,ours,Ours-64,outputs/stage7/figures/0243_GQA_13414037_ours_sparsevlm_style.png,2412198.jpg,data/kaggle_datasets/GQA/images/2412198.jpg,Who wears a shirt?,woman,Woman,66,66,27,27,16,16,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
243,GQA_13414037,gqa,13414037,threshold,Threshold-Fixed-64,outputs/stage7/figures/0243_GQA_13414037_threshold_sparsevlm_style.png,2412198.jpg,data/kaggle_datasets/GQA/images/2412198.jpg,Who wears a shirt?,woman,Woman,66,66,29,29,17,17,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
246,GQA_15559095,gqa,15559095,sparse,SparseVLM-Original-64,outputs/stage7/figures/0246_GQA_15559095_sparse_sparsevlm_style.png,2370549.jpg,data/kaggle_datasets/GQA/images/2370549.jpg,Do you see any fences or zebras in the picture?,yes,No,66,66,28,28,16,16,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
246,GQA_15559095,gqa,15559095,ours,Ours-64,outputs/stage7/figures/0246_GQA_15559095_ours_sparsevlm_style.png,2370549.jpg,data/kaggle_datasets/GQA/images/2370549.jpg,Do you see any fences or zebras in the picture?,yes,Yes,66,66,24,24,14,14,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
246,GQA_15559095,gqa,15559095,threshold,Threshold-Fixed-64,outputs/stage7/figures/0246_GQA_15559095_threshold_sparsevlm_style.png,2370549.jpg,data/kaggle_datasets/GQA/images/2370549.jpg,Do you see any fences or zebras in the picture?,yes,Yes,66,66,26,26,15,15,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
250,GQA_1335419,gqa,1335419,sparse,SparseVLM-Original-64,outputs/stage7/figures/0250_GQA_1335419_sparse_sparsevlm_style.png,2414395.jpg,data/kaggle_datasets/GQA/images/2414395.jpg,Is there a child on the elephant?,yes,No,66,66,30,30,17,17,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
250,GQA_1335419,gqa,1335419,ours,Ours-64,outputs/stage7/figures/0250_GQA_1335419_ours_sparsevlm_style.png,2414395.jpg,data/kaggle_datasets/GQA/images/2414395.jpg,Is there a child on the elephant?,yes,Yes,66,66,29,29,16,16,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
250,GQA_1335419,gqa,1335419,threshold,Threshold-Fixed-64,outputs/stage7/figures/0250_GQA_1335419_threshold_sparsevlm_style.png,2414395.jpg,data/kaggle_datasets/GQA/images/2414395.jpg,Is there a child on the elephant?,yes,Yes,66,66,30,30,17,17,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
251,GQA_161016410,gqa,161016410,sparse,SparseVLM-Original-64,outputs/stage7/figures/0251_GQA_161016410_sparse_sparsevlm_style.png,2387532.jpg,data/kaggle_datasets/GQA/images/2387532.jpg,Who is wearing the shoes?,boy,Man,66,66,28,28,17,17,SparseVLM-paper-style faded mask using explicit retained original-patch indices from layer_token_stats; merged/recycled tokens are not shown.
